ia,ib,ic,distance,location,type
18.02401993,11.80152313,18.00686245,910,0,7
17.96270858,11.7760991,17.94631933,920,0,7
17.90183538,11.75076677,17.88621038,930,0,7
17.84137386,11.72549505,17.8264901,940,0,7
17.78130708,11.70028449,17.76715485,950,0,7
17.72165318,11.67513559,17.70824381,960,0,7
17.66241121,11.65008382,17.64971451,970,0,7
17.60355232,11.625096,17.591559,980,0,7
17.54507897,11.60017092,17.53380116,990,0,7
17.48702081,11.57530903,17.47642837,1000,0,7
17.42933453,11.55053413,17.41941857,1010,0,7
17.37201665,11.52583513,17.36277793,1020,0,7
17.3150958,11.50120018,17.30652849,1030,0,7
17.25854819,11.47662965,17.25063164,1040,0,7
17.20235832,11.45213333,17.19508417,1050,0,7
17.14653339,11.42772701,17.13991557,1060,0,7
17.09109179,11.40338578,17.08510013,1070,0,7
17.03599769,11.37910995,17.03062417,1080,0,7
16.9812479,11.35489979,16.97649403,1090,0,7
16.92686769,11.33078231,16.92272962,1100,0,7
16.87283828,11.30673747,16.86929516,1110,0,7
16.81914344,11.28275878,16.8161877,1120,0,7
16.76578188,11.25884646,16.76342921,1130,0,7
16.71278727,11.23500828,16.71100732,1140,0,7
16.66011781,11.21126166,16.65890336,1150,0,7
16.6077706,11.18758174,16.60711449,1160,0,7
16.55575524,11.16396871,16.55567415,1170,0,7
16.5040827,11.14042273,16.50454612,1180,0,7
16.45272346,11.1169618,16.45372455,1190,0,7
16.40167473,11.09358159,16.40321226,1200,0,7
16.35095305,11.07026859,16.35303362,1210,0,7
16.30055465,11.04702293,16.30315309,1220,0,7
16.25045824,11.02384473,16.25356808,1230,0,7
16.20066117,11.00075853,16.20428643,1240,0,7
16.15118318,10.9777457,16.15532161,1250,0,7
16.10201324,10.95480035,16.10664435,1260,0,7
16.05313451,10.93192256,16.05825219,1270,0,7
16.00454447,10.90911241,16.01015444,1280,0,7
15.95626258,10.88639746,15.96236078,1290,0,7
15.90827755,10.86375188,15.91484462,1300,0,7
15.86057344,10.84117384,15.86760359,1310,0,7
15.81314786,10.81866338,15.82064519,1320,0,7
15.76601674,10.79622051,15.77398197,1330,0,7
15.71917507,10.77387258,15.72758663,1340,0,7
15.67260451,10.75159318,15.68145693,1350,0,7
15.62630278,10.72938117,15.6355954,1360,0,7
15.58027922,10.70723657,15.59002374,1370,0,7
15.53454126,10.68515938,15.54471079,1380,0,7
15.48906505,10.66317359,15.49965439,1390,0,7
15.4438484,10.64125844,15.45485244,1400,0,7
15.3988912,10.61941041,15.41033197,1410,0,7
15.35421909,10.59762946,15.36606466,1420,0,7
15.30979978,10.57591556,15.32204524,1430,0,7
15.26563117,10.5542865,15.27827167,1440,0,7
15.22171121,10.532733,15.23475942,1450,0,7
15.1780586,10.51124619,15.19150265,1460,0,7
15.13466041,10.48982602,15.14848547,1470,0,7
15.09150448,10.46847242,15.10570594,1480,0,7
15.04858881,10.44719425,15.06316539,1490,0,7
15.00591655,10.42599919,15.02088558,1500,0,7
14.9635053,10.40487029,14.97883743,1510,0,7
14.9213282,10.38380745,14.93701906,1520,0,7
14.87938337,10.36281061,14.89542865,1530,0,7
14.83766893,10.34187967,14.85408038,1540,0,7
14.79619902,10.32103682,14.81296946,1550,0,7
14.75496841,10.30026201,14.77208082,1560,0,7
14.71396241,10.27955262,14.7314127,1570,0,7
14.67317922,10.25890854,14.69096334,1580,0,7
14.63261706,10.23832967,14.65075564,1590,0,7
14.59229702,10.21782358,14.61076661,1600,0,7
14.55219921,10.19739866,14.57099098,1610,0,7
14.51231695,10.17703841,14.53142706,1620,0,7
14.47264856,10.15674272,14.49207539,1630,0,7
14.43319234,10.13651147,14.45295715,1640,0,7
14.39397251,10.11634454,14.41404547,1650,0,7
14.35496218,10.09625584,14.37533875,1660,0,7
14.31615883,10.07624012,14.33683542,1670,0,7
14.27756084,10.05628814,14.2985382,1680,0,7
14.23916663,10.03639976,14.26046313,1690,0,7
14.20100003,10.01657486,14.22258655,1700,0,7
14.1630342,9.996813296,14.18490693,1710,0,7
14.12526723,9.977131728,14.14742279,1720,0,7
14.08769757,9.957518511,14.11013566,1730,0,7
14.05032371,9.937968018,14.07306325,1740,0,7
14.01316582,9.918480103,14.03618167,1750,0,7
13.97620375,9.899054619,13.99948947,1760,0,7
13.9394328,9.879691414,13.96298522,1770,0,7
13.90285153,9.860406566,13.92666752,1780,0,7
13.8664585,9.841188762,13.89055791,1790,0,7
13.83026714,9.822032602,13.85463326,1800,0,7
13.79427013,9.802937929,13.81889077,1810,0,7
13.75845692,9.783904585,13.78332909,1820,0,7
13.72282612,9.764932409,13.74794689,1830,0,7
13.68737638,9.746033785,13.71275758,1840,0,7
13.65211156,9.727204,13.67775367,1850,0,7
13.61704287,9.708434729,13.64292507,1860,0,7
13.58215101,9.689725806,13.6082705,1870,0,7
13.54743466,9.671077064,13.57378868,1880,0,7
13.51289253,9.652488337,13.53948219,1890,0,7
13.47852334,9.633965424,13.50536462,1900,0,7
13.44434101,9.61551604,13.47141585,1910,0,7
13.41033592,9.597126,13.43763465,1920,0,7
13.37649978,9.578795135,13.40401979,1930,0,7
13.34283136,9.560523271,13.37057008,1940,0,7
13.30932945,9.542310235,13.33729659,1950,0,7
13.27599283,9.524155852,13.30419523,1960,0,7
13.24284137,9.506075797,13.27125529,1970,0,7
13.20985287,9.488057186,13.23847561,1980,0,7
13.17702591,9.470096549,13.20585505,1990,0,7
13.14435933,9.452193709,13.17339247,2000,0,7
13.11185198,9.43434849,13.1411035,2010,0,7
13.07950543,9.416560711,13.10897426,2020,0,7
13.04733357,9.398833638,13.07699949,2030,0,7
13.01531736,9.381178559,13.04517809,2040,0,7
12.9834557,9.363580238,13.01350897,2050,0,7
12.95174749,9.346038496,12.98199107,2060,0,7
12.92019164,9.328553151,12.95064097,2070,0,7
12.88878923,9.311124023,12.91944226,2080,0,7
12.85755454,9.293750929,12.88839144,2090,0,7
12.82646883,9.27644019,12.85748748,2100,0,7
12.79553107,9.259196233,12.82672936,2110,0,7
12.76474022,9.242007629,12.79611608,2120,0,7
12.73409525,9.224874193,12.7656618,2130,0,7
12.70359515,9.207795742,12.73535433,2140,0,7
12.67325612,9.190772095,12.70518854,2150,0,7
12.64306146,9.173803067,12.67516347,2160,0,7
12.61300852,9.156894636,12.64527814,2170,0,7
12.5830963,9.140051215,12.6155316,2180,0,7
12.55332384,9.123261733,12.58593256,2190,0,7
12.52369018,9.106526006,12.5564792,2200,0,7
12.49420403,9.089843851,12.52716165,2210,0,7
12.46486315,9.073215085,12.49797901,2220,0,7
12.43565808,9.056639522,12.46893034,2230,0,7
12.4065879,9.040119661,12.44001475,2240,0,7
12.37765169,9.02366622,12.41123262,2250,0,7
12.34884854,9.007265309,12.38259826,2260,0,7
12.32017755,8.990916744,12.35409416,2270,0,7
12.29165457,8.974620342,12.32571945,2280,0,7
12.26326245,8.95837592,12.29747327,2290,0,7
12.2349997,8.942183294,12.26935476,2300,0,7
12.20686544,8.926042281,12.24136308,2310,0,7
12.17885881,8.90996465,12.21350474,2320,0,7
12.15097895,8.893941847,12.18578115,2330,0,7
12.12322833,8.877969993,12.15818174,2340,0,7
12.09561611,8.862048904,12.13070568,2350,0,7
12.06812803,8.846178399,12.10335218,2360,0,7
12.04076325,8.830358296,12.07612042,2370,0,7
12.01352096,8.814588412,12.0490096,2380,0,7
11.98640036,8.798870885,12.02202865,2390,0,7
11.95940063,8.783215857,11.9951736,2400,0,7
11.93252457,8.767610395,11.96843701,2410,0,7
11.90578014,8.752054318,11.94181812,2420,0,7
11.87915409,8.736547447,11.91531616,2430,0,7
11.85264566,8.721089601,11.88893036,2440,0,7
11.82625408,8.7056806,11.86265999,2450,0,7
11.7999786,8.690320266,11.8365129,2460,0,7
11.77381845,8.675013087,11.81048671,2470,0,7
11.74777343,8.659763864,11.78457361,2480,0,7
11.72185697,8.644562667,11.75877288,2490,0,7
11.69605351,8.629409318,11.73308379,2500,0,7
11.67036232,8.61430364,11.70750563,2510,0,7
11.64478267,8.599245457,11.6820377,2520,0,7
11.61931387,8.58423459,11.65668359,2530,0,7
11.59395519,8.569270865,11.63144894,2540,0,7
11.56870593,8.554357758,11.60632232,2550,0,7
11.54357445,8.539501499,11.58130305,2560,0,7
11.51855646,8.524691757,11.55639045,2570,0,7
11.49364572,8.509928356,11.53158385,2580,0,7
11.46884153,8.495211123,11.50688259,2590,0,7
11.44414323,8.480539884,11.482286,2600,0,7
11.41955016,8.465914467,11.45780484,2610,0,7
11.39506164,8.451334697,11.43342986,2620,0,7
11.37067702,8.436800403,11.40915751,2630,0,7
11.34640915,8.422324116,11.38498714,2640,0,7
11.32224422,8.407893314,11.36091812,2650,0,7
11.29818115,8.393507383,11.33694982,2660,0,7
11.27421931,8.37916615,11.31308162,2670,0,7
11.25035807,8.364869448,11.28931388,2680,0,7
11.2265968,8.350617105,11.26565772,2690,0,7
11.20293489,8.336408954,11.24209972,2700,0,7
11.17937264,8.322244826,11.21863928,2710,0,7
11.1559209,8.308129794,11.19527581,2720,0,7
11.13256659,8.294065742,11.17200871,2730,0,7
11.10930911,8.280045124,11.1488374,2740,0,7
11.08614787,8.266067774,11.12576131,2750,0,7
11.06308229,8.252133527,11.1027811,2760,0,7
11.04011177,8.238242218,11.07990674,2770,0,7
11.01723573,8.224393681,11.05712577,2780,0,7
10.99445362,8.210587753,11.03443763,2790,0,7
10.97177642,8.196824271,11.01184177,2800,0,7
10.94919304,8.183110329,10.98933762,2810,0,7
10.92670178,8.169443209,10.96692464,2820,0,7
10.9043021,8.155817966,10.94460228,2830,0,7
10.88199343,8.142234437,10.92237001,2840,0,7
10.85977524,8.128692463,10.90023802,2850,0,7
10.83764698,8.115191884,10.87819668,2860,0,7
10.81560811,8.101732539,10.85624375,2870,0,7
10.79366394,8.08831427,10.83437868,2880,0,7
10.77181433,8.074936918,10.81260097,2890,0,7
10.75005243,8.061606253,10.79091009,2900,0,7
10.72837773,8.04832169,10.76930553,2910,0,7
10.70678971,8.035077495,10.7477868,2920,0,7
10.68528785,8.021873512,10.72635759,2930,0,7
10.66387166,8.008709586,10.70502083,2940,0,7
10.64254062,7.995585562,10.68376832,2950,0,7
10.62129424,7.982501286,10.66259954,2960,0,7
10.60014085,7.969456603,10.64151402,2970,0,7
10.57907376,7.95645136,10.62051127,2980,0,7
10.55808976,7.943486946,10.59959081,2990,0,7
10.53718837,7.930571057,10.57875216,3000,0,7
10.51178088,7.909745773,10.54996292,10,1,7
10.49098646,7.896918548,10.52925313,20,1,7
10.47027389,7.884129994,10.50863369,30,1,7
10.44964267,7.871379962,10.48809466,40,1,7
10.42909234,7.8586683,10.46763557,50,1,7
10.40862717,7.845994862,10.44725597,60,1,7
10.38824812,7.833359497,10.42695539,70,1,7
10.36794849,7.820762058,10.40673339,80,1,7
10.34772781,7.808202398,10.38658952,90,1,7
10.32758563,7.795690605,10.36652332,100,1,7
10.3075215,7.783216374,10.346535,110,1,7
10.28753497,7.770779416,10.32663359,120,1,7
10.2676256,7.758379585,10.30680846,130,1,7
10.24779294,7.746016739,10.28705919,140,1,7
10.22803751,7.733690732,10.26738534,150,1,7
10.20836738,7.721401422,10.24778649,160,1,7
10.1887726,7.709148666,10.22826221,170,1,7
10.16925272,7.696932322,10.20881208,180,1,7
10.14980734,7.684752248,10.1894357,190,1,7
10.13043603,7.67261775,10.17013264,200,1,7
10.11113837,7.660519619,10.15090899,210,1,7
10.09191394,7.648457275,10.13176154,220,1,7
10.07276234,7.636430577,10.11268612,230,1,7
10.05368316,7.624439388,10.09368233,240,1,7
10.03468011,7.61248357,10.07474977,250,1,7
10.01575441,7.600562985,10.05588806,260,1,7
9.996899858,7.588677496,10.03709679,270,1,7
9.978116049,7.576826967,10.01837557,280,1,7
9.959402592,7.565011261,9.99972403,290,1,7
9.940759098,7.553235812,9.981141773,300,1,7
9.922185179,7.541498724,9.962636962,310,1,7
9.903680449,7.529795997,9.944201807,320,1,7
9.885244528,7.518127497,9.925834738,330,1,7
9.866877037,7.506493093,9.907535385,340,1,7
9.848581295,7.494892651,9.889303377,350,1,7
9.830358909,7.48332604,9.871138349,360,1,7
9.812203769,7.471793129,9.853039934,370,1,7
9.794115508,7.460293786,9.835007773,380,1,7
9.77609376,7.448827883,9.817041505,390,1,7
9.758138163,7.437395289,9.799140774,400,1,7
9.740248357,7.426003715,9.781312353,410,1,7
9.722423986,7.414646253,9.763550827,420,1,7
9.704664694,7.40332166,9.745853723,430,1,7
9.68697013,7.392029809,9.728220695,440,1,7
9.669339955,7.380770572,9.7106514,450,1,7
9.651782714,7.369543824,9.693145498,460,1,7
9.6342891,7.358349439,9.675702648,470,1,7
9.616858772,7.347187292,9.658322515,480,1,7
9.599491391,7.336057259,9.641004765,490,1,7
9.582186619,7.324959215,9.623749066,500,1,7
9.564944122,7.313893038,9.606557689,510,1,7
9.547763569,7.302865344,9.589433853,520,1,7
9.530644628,7.291870992,9.572371031,530,1,7
9.513586973,7.280908087,9.555368901,540,1,7
9.496590278,7.269976507,9.538427143,550,1,7
9.479656105,7.259076133,9.521545439,560,1,7
9.462788801,7.248206843,9.504723473,570,1,7
9.445981441,7.237368519,9.487960934,580,1,7
9.429233709,7.226561041,9.47125751,590,1,7
9.412545291,7.21578429,9.454612891,600,1,7
9.395915877,7.205038149,9.438026771,610,1,7
9.379345156,7.194322499,9.421502451,620,1,7
9.362832821,7.183639825,9.405040703,630,1,7
9.346378568,7.172992866,9.388636494,640,1,7
9.329982094,7.162375999,9.372289526,650,1,7
9.313643097,7.151789111,9.355999503,660,1,7
9.29736156,7.141232086,9.339766131,670,1,7
9.281144622,7.13070481,9.323589119,680,1,7
9.264984222,7.120207168,9.307468175,690,1,7
9.248880066,7.109739048,9.291403012,700,1,7
9.232831864,7.099300337,9.275393345,710,1,7
9.216839328,7.088890921,9.259438888,720,1,7
9.200902172,7.078510689,9.243540634,730,1,7
9.185020111,7.068159529,9.227703616,740,1,7
9.169192863,7.057840732,9.211920918,750,1,7
9.153420147,7.047555023,9.196192265,760,1,7
9.137701684,7.03729801,9.180517383,770,1,7
9.122037197,7.027069584,9.164895999,780,1,7
9.106429567,7.016869635,9.149327842,790,1,7
9.090879759,7.006698056,9.133812644,800,1,7
9.07538306,6.996554738,9.118350137,810,1,7
9.059939204,6.986439573,9.102940056,820,1,7
9.044547921,6.976352455,9.087582138,830,1,7
9.029208947,6.966293278,9.072276121,840,1,7
9.013922017,6.956261935,9.057025165,850,1,7
8.99868687,6.94625832,9.041829596,860,1,7
8.983503246,6.936283319,9.026685107,870,1,7
8.968370885,6.926342099,9.011591443,880,1,7
8.953289532,6.916428251,8.996548353,890,1,7
8.93825893,6.906541672,8.981555585,900,1,7
8.923281277,6.896682259,8.966612889,910,1,7
8.908358557,6.886849909,8.951720016,920,1,7
8.89348579,6.87704452,8.936876721,930,1,7
8.878662729,6.86726599,8.92208276,940,1,7
8.863889126,6.857514217,8.907337887,950,1,7
8.849164737,6.847789102,8.892641863,960,1,7
8.834489319,6.838090543,8.877996565,970,1,7
8.819862629,6.82841844,8.863404544,980,1,7
8.805284428,6.818772693,8.848860614,990,1,7
8.790754476,6.809155801,8.834364539,1000,1,7
8.776272538,6.79956933,8.819916086,1010,1,7
8.761838376,6.79000888,8.805515023,1020,1,7
8.747451759,6.780474354,8.791161119,1030,1,7
8.733117761,6.770965656,8.776854146,1040,1,7
8.718832253,6.761482687,8.762593875,1050,1,7
8.704593556,6.752025352,8.74838008,1060,1,7
8.690401442,6.742593555,8.734212537,1070,1,7
8.676255685,6.7331872,8.720091023,1080,1,7
8.662156059,6.723806192,8.706015315,1090,1,7
8.648102342,6.714450437,8.691989589,1100,1,7
8.634094312,6.70511984,8.678011454,1110,1,7
8.620131747,6.695814306,8.66407843,1120,1,7
8.60621443,6.686534666,8.6501903,1130,1,7
8.592342141,6.677285478,8.63634685,1140,1,7
8.578514666,6.668061039,8.622547867,1150,1,7
8.564731788,6.658861257,8.608793138,1160,1,7
8.550997885,6.649686041,8.595082453,1170,1,7
8.537309903,6.640535299,8.581415603,1180,1,7
8.523665846,6.63140894,8.56779238,1190,1,7
8.510065503,6.622306874,8.554212576,1200,1,7
8.496508667,6.61322901,8.540675987,1210,1,7
8.482995132,6.60417526,8.527182409,1220,1,7
8.469524691,6.595145534,8.513734854,1230,1,7
8.456097142,6.586139742,8.50033294,1240,1,7
8.44271228,6.577157798,8.486973396,1250,1,7
8.429369904,6.568199611,8.473656023,1260,1,7
8.416069815,6.559267578,8.460380623,1270,1,7
8.402811812,6.550362777,8.447147,1280,1,7
8.389595699,6.54148144,8.433954959,1290,1,7
8.376421973,6.532623479,8.420804306,1300,1,7
8.363295042,6.52378881,8.407694849,1310,1,7
8.35020938,6.514977346,8.394626394,1320,1,7
8.337164794,6.506189001,8.381598753,1330,1,7
8.324161093,6.497423692,8.368611736,1340,1,7
8.311198086,6.488681334,8.355665155,1350,1,7
8.298275584,6.479961842,8.342758822,1360,1,7
8.285393399,6.471265133,8.32989743,1370,1,7
8.272551344,6.462591124,8.317076919,1380,1,7
8.259749234,6.45393973,8.30429607,1390,1,7
8.246986883,6.445310871,8.291554701,1400,1,7
8.234264109,6.436705243,8.278852631,1410,1,7
8.221580728,6.428127002,8.266189679,1420,1,7
8.208936561,6.419571018,8.253565667,1430,1,7
8.196331425,6.411037211,8.240980417,1440,1,7
8.183770442,6.402525498,8.228433752,1450,1,7
8.171248449,6.394035801,8.215925496,1460,1,7
8.158764924,6.385568039,8.203455476,1470,1,7
8.14631969,6.377122132,8.191023516,1480,1,7
8.133912574,6.368698002,8.178629446,1490,1,7
8.121543401,6.360295568,8.166273092,1500,1,7
8.109212,6.351914754,8.153957442,1510,1,7
8.096918199,6.343555479,8.141681555,1520,1,7
8.084661827,6.335217667,8.129442847,1530,1,7
8.072442716,6.32690124,8.117241151,1540,1,7
8.060260696,6.31860612,8.105076299,1550,1,7
8.048115601,6.310333899,8.092948126,1560,1,7
8.036007264,6.302086628,8.080856469,1570,1,7
8.023935519,6.293860406,8.068801164,1580,1,7
8.01190103,6.285655159,8.056782049,1590,1,7
7.999907278,6.277470809,8.044798961,1600,1,7
7.987949599,6.269307283,8.032851742,1610,1,7
7.976027832,6.261164506,8.020940231,1620,1,7
7.964141818,6.253042403,8.009064269,1630,1,7
7.952291397,6.244940899,7.9972237,1640,1,7
7.940476409,6.236859923,7.985418366,1650,1,7
7.928696699,6.228799398,7.973651793,1660,1,7
7.916952108,6.220759254,7.961921671,1670,1,7
7.905242483,6.212739417,7.950226292,1680,1,7
7.893567667,6.204739813,7.938565503,1690,1,7
7.881927507,6.196760372,7.926939152,1700,1,7
7.870321849,6.188801022,7.915347087,1710,1,7
7.858750543,6.180866235,7.903789159,1720,1,7
7.847213437,6.172951983,7.892265218,1730,1,7
7.83571038,6.165057582,7.880775116,1740,1,7
7.82424485,6.157182962,7.869318705,1750,1,7
7.812814402,6.149328051,7.857895837,1760,1,7
7.801417533,6.141492779,7.846506368,1770,1,7
7.790054094,6.133677079,7.835150152,1780,1,7
7.77872394,6.125880879,7.823827045,1790,1,7
7.767426926,6.118104112,7.812536902,1800,1,7
7.756162908,6.110346708,7.801280555,1810,1,7
7.744931742,6.102608599,7.79006082,1820,1,7
7.733733286,6.094889717,7.778873599,1830,1,7
7.722567399,6.087189995,7.767718752,1840,1,7
7.711433939,6.079509364,7.75659614,1850,1,7
7.700332767,6.071847758,7.745505624,1860,1,7
7.689263742,6.06420511,7.734447067,1870,1,7
7.678226728,6.056585385,7.723420331,1880,1,7
7.667221585,6.048985285,7.712425281,1890,1,7
7.656248178,6.04140392,7.701461782,1900,1,7
7.645309247,6.033841224,7.690529698,1910,1,7
7.634403554,6.026297132,7.679628895,1920,1,7
7.623529166,6.018771578,7.668759242,1930,1,7
7.612685949,6.011264498,7.657920605,1940,1,7
7.601873771,6.003775827,7.647112852,1950,1,7
7.591092499,5.996305502,7.636335854,1960,1,7
7.580342002,5.988853458,7.62558952,1970,1,7
7.569622149,5.981419631,7.614878244,1980,1,7
7.55893281,5.974003959,7.604197311,1990,1,7
7.548273856,5.966606377,7.593546592,2000,1,7
7.537645158,5.959226824,7.58292596,2010,1,7
7.527046589,5.951865236,7.572335289,2020,1,7
7.516478022,5.944521551,7.561774453,2030,1,7
7.505939331,5.937196236,7.551243328,2040,1,7
7.495430388,5.929892732,7.540741788,2050,1,7
7.484951071,5.922606923,7.530269712,2060,1,7
7.474501254,5.91533875,7.519826974,2070,1,7
7.464084206,5.90808815,7.509413454,2080,1,7
7.453697372,5.900855063,7.49902903,2090,1,7
7.443339648,5.893639429,7.48867358,2100,1,7
7.433010913,5.886441188,7.478346986,2110,1,7
7.422711046,5.87926028,7.468049126,2120,1,7
7.412439926,5.872096645,7.457779882,2130,1,7
7.402197434,5.864950223,7.447539543,2140,1,7
7.391983452,5.857820957,7.437331488,2150,1,7
7.381797862,5.850708787,7.427151674,2160,1,7
7.371640545,5.843613654,7.416999987,2170,1,7
7.361511386,5.8365355,7.406876309,2180,1,7
7.351410267,5.829474268,7.396780526,2190,1,7
7.341337075,5.822429898,7.386712523,2200,1,7
7.331291692,5.815402335,7.376672188,2210,1,7
7.321274007,5.808394502,7.366659406,2220,1,7
7.311283904,5.801404649,7.356674066,2230,1,7
7.30132127,5.794431409,7.346716055,2240,1,7
7.291386648,5.787474728,7.336785262,2250,1,7
7.2814827,5.780534547,7.326881577,2260,1,7
7.271605867,5.773610812,7.317004889,2270,1,7
7.261756037,5.766703467,7.307155089,2280,1,7
7.251933101,5.759812455,7.297332068,2290,1,7
7.242136949,5.752937722,7.287535718,2300,1,7
7.232367473,5.746079213,7.277765932,2310,1,7
7.222624565,5.739236873,7.268024242,2320,1,7
7.212908117,5.732410646,7.258311287,2330,1,7
7.203218022,5.72560048,7.248624556,2340,1,7
7.193554173,5.718806319,7.238963942,2350,1,7
7.183916466,5.71202811,7.229329343,2360,1,7
7.174304794,5.705265798,7.219720652,2370,1,7
7.164719053,5.698519332,7.210137767,2380,1,7
7.155159139,5.691788656,7.200580585,2390,1,7
7.145624948,5.685075847,7.191049002,2400,1,7
7.136116378,5.678380604,7.181542918,2410,1,7
7.126633325,5.671700976,7.172062229,2420,1,7
7.117175688,5.66503691,7.162606837,2430,1,7
7.107746102,5.658388354,7.153176639,2440,1,7
7.098342795,5.651755256,7.143771536,2450,1,7
7.088964583,5.645137564,7.134391429,2460,1,7
7.079611366,5.638535228,7.125036219,2470,1,7
7.070283046,5.631948196,7.115705808,2480,1,7
7.060979522,5.625376417,7.106400097,2490,1,7
7.051700697,5.61881984,7.09711899,2500,1,7
7.042446474,5.612278414,7.087865764,2510,1,7
7.033216756,5.60575209,7.078637326,2520,1,7
7.024011445,5.599240818,7.069433186,2530,1,7
7.014830446,5.592744547,7.060253246,2540,1,7
7.005673662,5.586263227,7.051097414,2550,1,7
6.996541,5.57979681,7.041965594,2560,1,7
6.987432364,5.573345246,7.032857693,2570,1,7
6.978347661,5.566908485,7.023773617,2580,1,7
6.969286796,5.560488623,7.014713274,2590,1,7
6.960249676,5.55408508,7.005676571,2600,1,7
6.951236209,5.547696177,6.996663417,2610,1,7
6.942246303,5.541321868,6.987673721,2620,1,7
6.933281261,5.534962103,6.978707391,2630,1,7
6.924341753,5.528616835,6.969764337,2640,1,7
6.915425515,5.522286016,6.960844469,2650,1,7
6.906532457,5.515969599,6.951947698,2660,1,7
6.89766249,5.509667537,6.943073934,2670,1,7
6.888815523,5.503379782,6.934223089,2680,1,7
6.879991469,5.497106289,6.925395076,2690,1,7
6.871190178,5.49084707,6.916591623,2700,1,7
6.862411684,5.484601958,6.907812517,2710,1,7
6.853655837,5.478370968,6.899055963,2720,1,7
6.844922552,5.472154054,6.890321876,2730,1,7
6.836211741,5.46595117,6.881610171,2740,1,7
6.82752332,5.45976227,6.87292076,2750,1,7
6.818857201,5.453587309,6.86425356,2760,1,7
6.810213299,5.447426241,6.855608487,2770,1,7
6.801591531,5.441279021,6.846985455,2780,1,7
6.792991811,5.435148304,6.838384381,2790,1,7
6.784414055,5.429032158,6.829805183,2800,1,7
6.77585818,5.422929711,6.821247776,2810,1,7
6.767324103,5.416840918,6.812712079,2820,1,7
6.758812153,5.410765735,6.804198011,2830,1,7
6.750324735,5.404704119,6.795705488,2840,1,7
6.741858852,5.398656025,6.78723443,2850,1,7
6.733414424,5.39262141,6.778784756,2860,1,7
6.724991368,5.386600231,6.770356387,2870,1,7
6.716589606,5.380592445,6.761949241,2880,1,7
6.708209056,5.374598007,6.753563239,2890,1,7
6.699849639,5.368616877,6.745198884,2900,1,7
6.691511275,5.36264901,6.736858207,2910,1,7
6.683193885,5.356694364,6.728538423,2920,1,7
6.674897391,5.350752898,6.720239454,2930,1,7
6.666621714,5.344824568,6.711961223,2940,1,7
6.658366777,5.338909333,6.703703652,2950,1,7
6.650132503,5.333007151,6.695466665,2960,1,7
6.641918813,5.327117981,6.687250184,2970,1,7
6.633725632,5.32124178,6.679054135,2980,1,7
6.625552883,5.315378727,6.670878442,2990,1,7
6.617400491,5.309531635,6.662723029,3000,1,7
26.03524209,14.22393421,25.87635778,10,2,7
25.90694113,14.19357707,25.7510276,20,2,7
25.77995237,14.1684108,25.62692464,30,2,7
25.65418596,14.14346684,25.50402967,40,2,7
25.52964302,14.11837925,25.38228758,50,2,7
25.40633674,14.0930872,25.26174677,60,2,7
25.28419467,14.06761401,25.14233428,70,2,7
25.16325413,14.0420092,25.02404719,80,2,7
25.04346462,14.01622529,24.90689768,90,2,7
24.92480372,13.99029482,24.79081502,100,2,7
24.80729895,13.96424509,24.67585306,110,2,7
24.6908709,13.93803937,24.56193698,120,2,7
24.5755705,13.91171688,24.44908,130,2,7
24.4613291,13.88528803,24.33726965,140,2,7
24.34815653,13.85872426,24.22646229,150,2,7
24.23603987,13.83206895,24.1166989,160,2,7
24.12493864,13.80532086,24.00789451,170,2,7
24.01488695,13.77845704,23.9001145,180,2,7
23.90580249,13.75152259,23.793272,190,2,7
23.79775809,13.72450975,23.68740997,200,2,7
23.69065206,13.6973987,23.58247553,210,2,7
23.58454489,13.67023377,23.47848239,220,2,7
23.47936269,13.64300577,23.37540403,230,2,7
23.37514265,13.61569552,23.27323231,240,2,7
23.27183146,13.58834421,23.17195978,250,2,7
23.16945018,13.56094615,23.07156358,260,2,7
23.06795898,13.5334804,22.97204832,270,2,7
22.96736972,13.50598267,22.8733832,280,2,7
22.86764919,13.47845559,22.77557826,290,2,7
22.76880673,13.45087407,22.67860126,300,2,7
22.67080923,13.4232661,22.58246121,310,2,7
22.57366982,13.3956473,22.48713073,320,2,7
22.47734928,13.36798616,22.39261166,330,2,7
22.38187061,13.34030069,22.29888742,340,2,7
22.28718246,13.31262408,22.20594684,350,2,7
22.19332357,13.28491614,22.11378984,360,2,7
22.10022475,13.25718277,22.02238663,370,2,7
22.00794598,13.22947916,21.93175911,380,2,7
21.91640126,13.20175424,21.84185346,390,2,7
21.82565777,13.17401135,21.75271882,400,2,7
21.73563692,13.14629707,21.66427665,410,2,7
21.64638141,13.11858225,21.57659498,420,2,7
21.55784782,13.09085829,21.48959376,430,2,7
21.47004185,13.06315442,21.40331594,440,2,7
21.38296004,13.03547424,21.31772181,450,2,7
21.29656642,13.00779296,21.23281224,460,2,7
21.210902,12.98012051,21.14859236,470,2,7
21.12589603,12.95249723,21.06501657,480,2,7
21.04160435,12.92488015,20.98213912,490,2,7
20.95796694,12.89727174,20.89988432,500,2,7
20.8749999,12.8697118,20.8182978,510,2,7
20.79269921,12.84217839,20.73734019,520,2,7
20.71102353,12.81466007,20.65700609,530,2,7
20.63002868,12.78717265,20.57731613,540,2,7
20.54964043,12.75974051,20.49821416,550,2,7
20.46989315,12.73232928,20.41975257,560,2,7
